name,type,website,city,state_id,address,latitude,longitude,firstname,lastname,role,email,phone_number,facebook,x,instagram,mondayOpen,mondayClose,tuesdayOpen,tuesdayClose,wednesdayOpen,wednesdayClose,thursdayOpen,thursdayClose,fridayOpen,fridayClose,saturdayOpen,saturdayClose,sundayOpen,sundayClose,zip,merchandise,social_media
Foxburg Wine Cellars,Micro,www.foxburgwine.com,Foxburg,PA,65 Main Street,,,Lou and Cindy/ Shanfalsen/saji,keppler/McGauley/ Daniel,BREWERY_OWNER,foxburgwine@comcast.net,724-659-0021,https://web.facebook.com/Foxburg-Wine-Cellars-203680636326073/,,,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,16036,false,true
Freas Farm Winery,Micro,www.freasfarmwinery.com,Berwick,PA,130 Twin Church Road,,,Patricia,Leighow,BREWERY_OWNER,info@freasfarmwinery.com,570-759-9463,,https://twitter.com/freasfarmwinery,https://www.instagram.com/freasfarmwinery/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseon,18:00,falseInfo,falseInfo,13:00,17:00,falseInfo,falseInfo,18603,true,true
GearHouse Brewing Company,Brewpub,https://gearhousebrewingco.com/,Chambersburg,PA,253 Grant St,,,David and Erin,Kozloski,BREWERY_OWNER,info@gearhousebrewingco.com,(803) 422-6145,https://web.facebook.com/gearhousebrewingco/,,https://www.instagram.com/gearhousebrewing,Closed,Closed,Closed,Closed,11:00,22:00,11:00,22:00,11:00,22:30,11:00,22:30,10:00,15:00,17201-1627,false,true
Geronimo Brewing Inc,Brewpub,www.geronimobrewing.com,Doylestown,PA,1 West Court Street,,,Drew,Scott,BREWERY_OWNER,contact@geronimobrewing.com,215-348-7838,https://web.facebook.com/geronimobrewing,,,Closed,Closed,Closed,Closed,12:00,20:00,12:00,20:00,12:00,20:00,12:00,18:00,Closed,Closed,18901,false,true
Gift Horse Brewing Company,Taproom,www.gifthorsebrewing.com,York,PA,117 N George St,,,Jason,Snyder,BREWERY_OWNER,gifthorsebrewingcompany@gmail.com,(717) 846-2739,https://web.facebook.com/GiftHorseBrewingCompany/,https://twitter.com/ghbrewco,https://www.instagram.com/gifthorsebrewingcompany/,Closed,Closed,Closed,Closed,16:00,24:00,16:00,24:00,12:00,24:00,12:00,24:00,12:00,20:00,17401,false,true
Golden Avalanche Brewing Co,Brewpub,www.kutztowntavern.com/GoldenAvalancheBrewery,Kutztown,PA,272 W Main St,,,Aaron,Hoppes,BREWERY_OWNER,kutztowntavern@gmail.com,(610) 683-9600,,,,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,21:00,11:00,21:00,11:00,20:00,19530-1604,false,true
Great Barn Brewery,Taproom,www.greatbarnbrewery.com,New Hope,PA,12 W Mechanic St,,,Maryana and Steve,Ferguson,BREWERY_OWNER,maryana@greatbarnbrewery.com,215-803-1592,https://web.facebook.com/Greatbarn/,https://twitter.com/greatbarnbeer,,Closed,Closed,18:00,21:00,Closed,Closed,Closed,Closed,16:00,21:00,12:00,22:00,12:00,21:00,18938,false,true
Grist House Craft Brewery,Taproom,www.gristhouse.com,Pittsburgh,PA,10 Sherman St,,,Brian,Eaton,BREWERY_OWNER,tapit@gristhousebrewing.com,(412) 447-1442,https://web.facebook.com/gristhouse,https://twitter.com/gristhouse,http://instagram.com/gristhouse,Closed,Closed,Closed,Closed,16:00,22:00,16:00,22:00,12:00,22:00,12:00,22:00,12:00,20:00,15209-2728,false,true
Groove Brewing,Taproom,www.groovebrewing.com,Scranton,PA,1344 N Washington Ave,,,Joe and Shanfalsen,Bonacci,BREWERY_OWNER,BREWERY_MANAGER@groovebrewing.com,(570) 800-5440,https://web.facebook.com/GrooveBrewing/,,https://www.instagram.com/groovebrewing/,falseInfo,falseInfo,falseInfo,falseInfo,17:00,21:00,17:00,21:00,13:00,21:00,13:00,19:00,falseInfo,falseInfo,18509,true,true
Gunpowder Falls Brewing Co,Micro,www.gunpowderfallsbrewing.com,New Freedom,PA,15556 Elm Dr,,,Martin,Virga,BREWERY_OWNER,info@gunpowderfallsbrewing.com,(717) 759-0330,https://web.facebook.com/gunpowderfallsbrewing/,https://twitter.com/GFBrewing,http://instagram.com/gpfallsbrewing,Closed,Closed,Closed,Closed,17:00,22:00,16:00,22:00,12:00,22:00,12:00,20:00,falseInfo,falseInfo,17349-9344,false,true
Happy Valley Brewing Company,Brewpub,www.happyvalleybeer.com,State College,PA,137 Elmwood St,,,Jarret,Bravo,BREWERY_OWNER,hvwinery@gmail.com,814-234-4406,https://web.facebook.com/happyvalleybeer/,https://twitter.com/HVBCBeer,https://www.instagram.com/happyvalleybrewing/,Closed,Closed,16:00,falseInfo,16:00,falseInfo,11:30,falseInfo,11:30,falseInfo,11:30,falseInfo,Closed,Closed,16801-6851,false,true
Hares Hill Brewing Company,Taproom,www.stonehousegrillepa.com/,Kimberton,PA,1300 Hares Hill Rd,,,Bill and nancy,Rutter,BREWERY_OWNER,stonehousegrillepa@gmail.com,(610) 933-1147,https://www.facebook.com/stonehousegrillepa/,,https://www.instagram.com/stonehousegrillepa/,Closed,Closed,11:00,20:00,11:00,20:00,11:00,20:00,11:00,21:00,11:00,21:00,09:00,15:00,19442,false,true
Headley's Brewing Company,Taproom,www.headleysbrewing.com/,Carnegie,PA,1743 E Railroad St,,,Jamie,Headley,BREWERY_OWNER,jheadley@headleysbrewing.com,(412) 719-1393,https://www.facebook.com/headleysbrewing/,https://twitter.com/HeadleysBrewing,https://www.instagram.com/headleysbrewing/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,15106,false,true
Helicon Brewing,Taproom,www.heliconbrewing.com,Oakdale,PA,102 Union Ave,,,Chris,Brunetti,BREWERY_OWNER,info@heliconbrewing.com,(724) 693-4204,https://www.facebook.com/heliconbrewing,https://twitter.com/heliconbrewing,https://www.instagram.com/heliconbrewing/,Closed,Closed,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,21:00,15071-1328,false,true
Hemauer Brewing Company,Micro,www.hemauerbrewingco.com,Mechanicsburg,PA,"1010 Wesley Dr,",,,Brooks and shanfalsen,Hemauer,BREWERY_OWNER,info@hemauerbrewingco.com,717-477-3002,https://web.facebook.com/hemauerbrewingco,https://twitter.com/hemauerbrewing,https://www.instagram.com/hemauerbrewingco//,Closed,Closed,Closed,Closed,16:00,21:00,16:00,22:00,12:00,22:00,12:00,22:00,11:00,17:00,17019,false,true
Here and falsew Brewing Co,Brewpub,www.hereandfalsewbrewing.com,Honesdale,PA,645 Main St,,,Allaina,Propst,BREWERY_OWNER,karl@hereandfalsewbrewing.com,(570) 253-0700,,,https://www.instagram.com/hereandfalsewbrewing/,falseInfo,falseInfo,falseInfo,falseInfo,17:00,20:00,17:00,21:00,17:00,21:00,13:00,21:00,falseInfo,falseInfo,18431-1842,false,true
HiJinx Brewing Company,Taproom,www.hijinxbrewing.com,Allentown,PA,905 Harrison St,,,Curt,Keck,BREWERY_OWNER,info@HiJinxBrewing.com,(484) 714-0080,https://www.facebook.com/HiJinxBrewing,https://twitter.com/hijinxbrewing,,Closed,Closed,Closed,Closed,18:00,22:00,16:00,22:00,12:00,22:00,12:00,17:00,falseInfo,falseInfo,18103-3188,false,true
Hidden River Brewing Co,Brewpub,www.hiddenriverbrewing.com,Douglassville,PA,1808 W Schuylkill Rd,,,Doug,Reeser,BREWERY_OWNER,hiddenriverbrewing@gmail.com,(484) 273-2266,https://web.facebook.com/hiddenriverbeer/,https://twitter.com/hiddenriverbrew,https://www.instagram.com/hiddenriverbeer/,falseInfo,falseInfo,falseInfo,falseInfo,15:00,18:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,18:00,19518-9101,false,true
Highway Mafalser Brewing Co,Micro,www.HighwayMafalserBrewing.com,Camp Hill,PA,2238 Gettysburg Rd,,,Johnnie,Compton,BREWERY_OWNER,johnnie@highwaymafalserbrewing.com,(717) 743-0613,https://web.facebook.com/HighwayMafalserBrewing/,https://twitter.com/mafalserbrew,https://www.instagram.com/highway_mafalser_brewing/,16:30,23:00,16:30,23:00,Closed,Closed,16:30,23:00,16:30,23:00,12:00,23:00,14:00,20:00,7011-7301,false,true
HiJinx Brewing Co,Micro,www.hijinxbrewing.com,Allentown,PA,905 Harrison St,,,Curt,Keck,BREWERY_OWNER,curt@HiJinxBrewing.com,484-714-0080,https://web.facebook.com/HiJinxBrewing/,https://twitter.com/hijinxbrewing,https://www.instagram.com/hijinxbrewing/,falseInfo,falseInfo,falseInfo,falseInfo,18:00,22:00,17:00,22:00,16:00,22:00,12:00,22:00,12:00,17:00,18103-3188,false,true
Hitchhiker Brewing Co.,Brewpub,www.hitchhikerbrewing.com,Pittsburgh,PA,190 Castle Shanfalsen Blvd,,,Gary,Olden,BREWERY_OWNER,info@hitchhikerbrewing.com,(412) 343-1950,https://web.facebook.com/hitchhikerbrew/,https://twitter.com/Hitchhikerbrew,https://www.instagram.com/hitchhikerbrewing/,12:00,20:00,Closed,Closed,16:00,22:00,16:00,22:00,16:00,22:00,12:00,22:00,12:00,20:00,15228-2267,false,true
Hofbrauhaus Pittsburgh,Brewpub,www.hofbrauhauspittsburgh.com,Pittsburgh,PA,2705 S Water St,,,Shawn,Setzenfand,BREWERY_MANAGER,kwilliams@hofbrauhauspittsburgh.com,(412) 224-2328,https://web.facebook.com/hbhpittsburgh/,https://twitter.com/HofbrauhausPITT,https://www.instagram.com/hofbrauhaus_pittsburgh/,11:00,22:00,11:00,22:00,11:00,22:00,11:00,24:00,11:00,25:00,11:00,25:00,11:00,22:00,15203,false,true
Hollywood Gardens Bar,Brewpub,http://www.hollywoodgardensbar.com/,Rochester,PA,169 Pinney St,,,Frank,Ellin,BREWERY_OWNER,info@hollywoodgardensbar.com,(724) 728-2227,https://web.facebook.com/pages/Hollywood-Gardens-Brixton-Brewing/2330538757178521,https://twitter.com/hollywoodgarden,https://www.instagram.com/hollywoodgardensbar/,Closed,Closed,Closed,Closed,falseInfo,falseInfo,falseInfo,falseInfo,17:00,22:00,Closed,Closed,Closed,Closed,15074-2203,false,true
Hop Farm Brewing Co,Brewpub,www.hopfarmbrewingco.com,Pittsburgh,PA,5601 Butler St,,,Matt,Gouwens,BREWERY_OWNER,matt@hopfarmbrewingco.com,412-726-7912,https://web.facebook.com/HopFarmBrewing/,https://twitter.com/hopfarmbeer,https://www.instagram.com/hopfarmbrewing/,15:00,22:00,15:00,22:00,15:00,22:00,15:00,23:00,15:00,23:00,12:00,23:00,12:00,20:00,15201-2326,false,true
Hop Hill Brewing Company,Taproom,www.hophillbeer.com,Bethlehem,PA,1988 Blair Ave,,,Gregory,Smith,BREWERY_OWNER,contact@hophillbeer.com,(484) 893-0767,https://web.facebook.com/hophillbeer/,https://twitter.com/hop_hill_beer,https://www.instagram.com/hophillbeer/,Closed,Closed,16:00,21:00,16:00,21:00,16:00,21:00,12:00,21:00,12:00,18:00,Closed,Closed,18015-5307,false,true
Hopping Eagle Brewing Company,Taproom,www.hoppingeaglebrewing.com,Hawley,PA,8 Silk Mill Drive,,,Ronnie,Passaro,BREWERY_OWNER,hebc@hoppingeaglebrewing.com,(570) 390-7331,https://web.facebook.com/hoppingeaglebrewing,,https://www.instagram.com/hoppingeaglebrewing/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,14:00,20:00,14:00,20:00,12:00,20:00,12:00,19:00,18428,false,true
Howling Henry's Brewery,Micro,www.howlinghenrysbrewery.com,Anville,PA,"101 Landings Dr,",,,Greg,Schertzer,BREWERY_OWNER,hhbrewery@gmail.com,(717)580-5978,https://web.facebook.com/h2btaproom,https://twitter.com/hhbrewery,,Closed,Closed,Closed,Closed,Closed,Closed,Closed,Closed,falseInfo,falseInfo,12:00,21:00,Closed,Closed,17036,false,true
Human Robot,Brewpub,www.humanrobotbeer.com,Philadelphia,PA,1710 N 5th St,,,Jake/Chris/Ken/Andrew,Atkinson/Roller/Correl/Foss,BREWERY_OWNER,info@humanrobotbeer.com,(215) 978-4000,https://www.facebook.com/pages/category/Brewery/humanrobotbeer-103673541304746/,,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,23:00,11:00,23:00,19122,false,true
Human Robot - Jenkintown,Brewpub,www.humanrobotbeer.com,Jenkintown,PA,208 York Road,,,Ken,Correl,BREWERY_OWNER,Ken@humanrobotbeer.com,(215) 978-4000,https://web.facebook.com/profile.php?id=100075933316427&_rdc=1&_rdr,,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,23:00,11:00,23:00,19046,false,true
Humble Parlor Brewing Co,Taproom,www.humbleparlorbrewing.com,Philadelphia,PA,3237 Amber St,,,Alex,Howell,BREWERY_OWNER,humbleparlorbrewing@gmail.com,(610) 442-8135,https://web.facebook.com/Humble-Parlor-Brewing-107438958428909/,,https://www.instagram.com/humbleparlorbrewing/,Closed,Closed,17:00,22:00,17:00,22:00,17:00,22:00,12:00,22:00,12:00,17:00,falseInfo,falseInfo,19134,false,true
Imprint Beer Company,Taproom,www.imprintbeer.com,Hatfield,PA,1500 Industry Rd Ste O,,,Ryan,Diehl,BREWERY_OWNER,info@imprint.com,(267) 640-3004,https://web.facebook.com/imprintbeer/,https://twitter.com/imprintbeer,https://www.instagram.com/imprintbeer/,Closed,Closed,17:00,22:00,17:00,22:00,17:00,22:00,12:00,22:00,12:00,19:00,falseInfo,falseInfo,19440-3271,false,true
Inner Groove Brewing,Taproom,www.innergroovebrewing.com,Verona,PA,751 vE Railroad St,,,Kevin and Jen/Tim and Kelly,Walzer/Melle,BREWERY_OWNER,DRINK@INNERGROOVEBREWING.COM,(412) 828-1351,https://www.facebook.com/innergroovebrewing,https://www.twitter.com/innergroovebrew,https://www.instagram.com/innergroovebrewing,Closed,Closed,16:00,22:00,16:00,22:00,12:00,22:00,12:00,18:00,falseInfo,falseInfo,falseInfo,falseInfo,15147,false,true
Insurrection Aleworks,Brewpub,www.insurrectionaleworks.com,Heidelberg,PA,1635 E Railroad St,,,Brad,Primozic,BREWERY_OWNER,insurrectionaleworks@gmail.com,(412) 276-2030,https://web.facebook.com/InsurrectionAleWorks/,https://twitter.com/WorksAle,https://www.instagram.com/insurrectionaleworks/,Closed,Closed,16:00,21:00,16:00,21:00,16:00,22:00,12:00,22:00,12:00,18:00,falseInfo,falseInfo,15106-4026,false,true
Invisible Man Brewing,Taproom,https://invisiblemanbrew.com/,Greensburg,PA,132 S Pennsylvannia Ave,,,Sean/Stephanie,McLaughlin/Victor,BREWERY_OWNER,info@invisiblemanbrew.com,(724)205-6003,https://web.facebook.com/invisiblemanbrewing,,https://www.instagram.com/invisiblemanbrew,Closed,Closed,17:00,21:30,17:00,21:30,12:00,21:30,12:00,16:00,falseInfo,falseInfo,falseInfo,falseInfo,15601,true,true
Iron Hart,Brewpub,www.ironhartbrewing.com,Carbondale,PA,"10 Enterprise Dr,",,,Dave,Oakley,BREWERY_OWNER,taproom@3guysandabeerd.com,(570) 280-2739,https://web.facebook.com/ironhartbrewingcompany/,,https://www.instagram.com/ironhartbrewing/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,18407-1904,false,true
Iron Hill Brewery,Micro,www.ironhillbrewery.com,Exton,PA,260 Eagleview Blvd,,,Kevin,Finn,BREWERY_OWNER,geninfo@ironhillbrewery.com,(302) 888-2739,https://www.facebook.com/IronHillBrewery,https://twitter.com/IronHillBrewery,https://instagram.com/ironhillbrewery,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,19341,true,true
Iron Hill Brewery & Restaurant - Center City,Brewpub,www.ironhillbrewery.com,Philadelphia,PA,1150 Market St,,,Kevin/kim,Davies/Boerama,BREWERY_OWNER,mlapic@libcom.com,(267) 507-7365,,,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19107,false,false
Iron Hill Brewery & Restaurant - Chestnut Hill,Brewpub,www.ironhillbrewery.com,Philadelphia,PA,8400 Germantown Ave,,,Mark,Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(215) 948-5600,https://web.facebook.com/IronHillBreweryChestnutHill/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19118-3328,false,true
Iron Hill Brewery & Restaurant - Hershey,Brewpub,www.ironhillbrewery.com,Hershey,PA,101 W. Chocolate Ave,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(717) 312-5164,,,,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,17033,false,false
Iron Hill Brewery & Restaurant - Huntingdon Valley,Brewpub,www.ironhillbrewery.com,Huntingdon Valley,PA,785 Huntingdon Pike,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,610-602-9255,https://web.facebook.com/IronHillBreweryHuntingdonValley/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19006-8362,false,true
Iron Hill Brewery & Restaurant - Lancaster,Brewpub,www.ironhillbrewery.com,Lancaster,PA,781 Harrisburg Pike,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(717) 291-9800,https://web.facebook.com/Iron-Hill-Brewery-Harrisburg-Pike-LancasterPa-195105387191731/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,17603-2655,false,true
Iron Hill Brewery & Restaurant - Media,Brewpub,www.ironhillbrewery.com,Media,PA,30 E State Street,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(610) 627-900,https://web.facebook.com/IronHillBreweryMedia/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19063-2904,false,true
Iron Hill Brewery & Restaurant - Newtown,Brewpub,www.ironhillbrewery.com,Newtown,PA,2920 S Eagle Road,,,Mark,Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,267-291-7411,https://web.facebook.com/Ironhillbrewerynewtown/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,18940,false,true
Iron Hill Brewery & Restaurant - falserth Wales,Brewpub,www.ironhillbrewery.com,falserth Wales,PA,1460 Bethlehem Pike,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(267) 708-2000,https://web.facebook.com/IronHillBreweryfalserthWales/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19454-2159,false,true
Iron Hill Brewery & Restaurant - Phoenixville,Brewpub,www.ironhillbrewery.com,Phoenixville,PA,130 Bridge St,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(610) 983-9333,https://web.facebook.com/IronHillBreweryPhoenixville/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19460-3448,false,true
Iron Hill Brewery & Restaurant - West Chester,Brewpub,www.ironhillbrewery.com,West Chester,PA,3 West Gay St,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(610) 738-9600,https://web.facebook.com/IronHillBreweryWestChester/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19380-3010,false,true
Iron Hill Brewery & Restaurant (Ardmore),Brewpub,www.ironhillbrewery.com,Ardmore,PA,60 Greenfield Ave,,,Kevin/kevin/Mark,Finn/Davies/Edelson,BREWERY_OWNER,geninfo@ironhillbrewery.com,(302) 888-2739,https://web.facebook.com/IronHillBreweryArdmore/,https://twitter.com/IronHillBrewery,https://www.instagram.com/ironhillbrewery/,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,24:00,11:00,24:00,11:00,22:00,19003-1204,false,true
Iron Tracks Brewing Company,Brewpub,https://www.irontracksbrew.com/,Susquehanna,PA,1260 E Main St,,,Sam,Dyson,BREWERY_OWNER,irontracksbrew@gmail.com,(570) 853-4644,https://www.facebook.com/Ironhorsebrew/,,https://www.instagram.com/irontracksbrewing,Closed,Closed,15:00,20:00,15:00,20:00,15:00,20:00,15:00,20:00,12:00,20:00,12:00,20:00,18847,false,true
Issac's Brewhouse,Brewpub,https://www.isaacsrestaurants.com/brewhouse/,Lancaster,PA,25 N Queen St,,,Mike,Weaver,BREWERY_OWNER,isaacs@isaacsrestaurants.com,(717) 394-0623,https://web.facebook.com/IsaacsRestaurants/,,https://www.instagram.com/isaacsrestaurants/,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,17603,false,true
J. J. Ratigan Brewing Co,Brewpub,https://www.jjratiganbrewing.com/,Pottstown,PA,227 E High St,,,Dan/steve/Keith,Glenfalsen/Everret,BREWERY_OWNER,,(484) 524-8391,https://web.facebook.com/jjratiganbrewingco,,https://www.instagram.com/jjratiganbrewingco,11:00,22:00,11:00,22:00,11:00,22:00,11:00,24:00,11:00,24:00,10:00,22:00,falseInfo,falseInfo,19464,true,true
Jackass Brewing Company,Brewpub,https://www.jackassbrewingcompany.com/,Lewisburg,PA,2268 Old Turnpike Road,,,Skip/Larry,Kratzer/Winans,BREWERY_OWNER,janae@jackassbrewingcompany.com,(570) 551-0876,https://www.facebook.com/Jackass-Brewing-Company-1117107975157026,,https://www.instagram.com/jackassbrewingco/,Closed,Closed,16:00,21:00,16:00,21:00,16:00,21:00,14:00,22:00,11:00,22:00,11:00,20:00,17837,false,true
Jam Room Brewing Co,Micro,www.jamroombrewing.net,Newfoundland,PA,875 Main St,,,william,reese,BREWERY_OWNER,,(570) 252-6122,https://web.facebook.com/jamroombrewing/,https://twitter.com/jamroombrewing,,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,falseInfo,16:00,20:00,13:00,21:00,13:00,21:00,Closed,Closed,18445-5210,false,true
Jigsy's Brewpub & Restaurant,Brewpub,www.jigsyspizza.com,Efalsela,PA,225 N Efalsela Rd,,,John,Berger,BREWERY_MANAGER,jigsy895@yahoo.com,(717) 732-7708,https://web.facebook.com/jigsysoldforgepizza/,https://twitter.com/jigsyspizza,,Closed,Closed,16:00,20:00,16:00,20:00,11:00,20:00,11:00,22:00,11:00,22:00,Closed,Closed,17025-2414,false,true
John Russell Brewing Company,Brewpub,https://www.johnrussellbrewingcompany.com/,Erie,PA,7520 Peach St,,,Rusell,Stachewicz,BREWERY_OWNER,,(814) 866-2337,https://www.facebook.com/johnrussellbrewingco,,https://www.instagram.com/johnrussellbrewingco,Closed,Closed,14:00,22:00,14:00,22:00,14:00,23:00,14:00,23:00,14:00,22:00,Closed,Closed,16509,false,true
